price,beds,baths,prop_type,address,link,is_shared,room_type_single,room_type_double,room_type_twin,room_type_shared
1100.0,1,0.0,House,"Cabra, Phibsborough, Dublin 7",https://www.daft.ie/share/cabra-phibsborough-dublin-7/6136489,1,0,1,0,0
930.0,1,0.0,Apartment,"Apartment 14 , Belville Court, Johnstown Road, Cab, Cabinteely, Dublin 18",https://www.daft.ie/share/apartment-14-belville-court-johnstown-road-cab-cabinteely-dublin-18/6137876,1,0,1,0,0
650.0,1,0.0,Apartment,"Beechwood Avenue Lower Raneragh, Ranelagh, Dublin 6",https://www.daft.ie/share/beechwood-avenue-lower-raneragh-ranelagh-dublin-6/6146272,1,1,0,0,0
1700.0,1,0.0,House,"5 , Ballybough, Dublin 3",https://www.daft.ie/share/51-clonliffe-road-dublin-3-ballybough-dublin-3/6134852,1,0,1,0,0
1350.0,1,0.0,Apartment,"The Alders,Saint Edmunds Avenue,Lucan,Co. Dublin, Dublin 20",https://www.daft.ie/share/the-alders-saint-edmunds-avenue-lucan-co-dublin-dublin-20/6019666,1,0,1,0,0
900.0,1,0.0,House,"Court View,Dublin 15, Royal Canal Park, Dublin 15",https://www.daft.ie/share/court-view-dublin-15-royal-canal-park-dublin-15/6144567,1,0,1,0,0
900.0,1,0.0,House,"Camden Avenue, Ashtown, Dublin 15",https://www.daft.ie/share/camden-avenue-ashtown-dublin-15/6115804,1,0,1,0,0
1000.0,1,0.0,Apartment,"58 Bolton Street, Dublin 1, Phibsborough, Dublin 7",https://www.daft.ie/share/58-bolton-street-dublin-1-phibsborough-dublin-7/6114488,1,1,0,0,0
650.0,1,0.0,House,"Ballymun Road, Dublin 11, Ballymun, Dublin 11",https://www.daft.ie/share/ballymun-road-dublin-11-ballymun-dublin-11/6134258,1,1,0,0,0
600.0,1,0.0,Apartment,"Apartment 16 , Block A, Cameron Court, Cork Street, Dolphin's Barn, Dublin 8",https://www.daft.ie/share/apartment-16-block-a-cameron-court-cork-street-dolphins-barn-dublin-8/6145777,1,0,0,1,0
610.0,1,0.0,House,"Glenlyon Grove, Dublin 16, Firhouse, Dublin 24",https://www.daft.ie/share/glenlyon-grove-dublin-16-firhouse-dublin-24/6144711,1,0,1,0,0
950.0,1,0.0,House,"Ailesbury Oaks Dublin 4, Donnybrook, Dublin 4",https://www.daft.ie/share/ailesbury-oaks-dublin-4-donnybrook-dublin-4/6145230,1,0,1,0,0
688.0,1,0.0,Apartment,"Temple Bar West Essex Street, Dublin 2",https://www.daft.ie/share/temple-bar-west-essex-street-dublin-2/6138461,1,0,0,0,1
1300.0,1,0.0,House,"Saint Anne's Avenue, Raheny, Dublin 5, Raheny, Dublin 5",https://www.daft.ie/share/-saint-annes-avenue-raheny-dublin-5-raheny-dublin-5/6133285,1,0,1,0,0
800.0,1,0.0,Apartment,"Apartment 28, Block B, The Courtyard, Hill Street, Dublin 1",https://www.daft.ie/share/apartment-28-block-b-the-courtyard-hill-street-dublin-1/6144700,1,1,0,0,0
600.0,1,0.0,Apartment,"Orchard Way,Dublin 13, Donaghmede, Dublin 13",https://www.daft.ie/share/orchard-way-dublin-13-donaghmede-dublin-13/6121283,1,0,1,0,0
600.0,1,0.0,House,"Ashington Close, Dublin 7",https://www.daft.ie/share/ashington-close-dublin-7/6118671,1,1,0,0,0
1000.0,1,0.0,House,"Oliver Plunkett Avenue,Dun Laoghaire,Co. Dublin, Monkstown, Co. Dublin",https://www.daft.ie/share/oliver-plunkett-avenue-dun-laoghaire-co-dublin-monkstown-co-dublin/6113619,1,0,1,0,0
1350.0,1,0.0,Apartment,"Market Square, Green street, Dublin 7",https://www.daft.ie/share/market-square-green-street-dublin-7/6138944,1,1,0,0,0
850.0,1,0.0,House,"Liljoe, 25 Mulgrave Street, Dun Laoghaire, Dun Laoghaire, Co. Dublin",https://www.daft.ie/share/liljoe-25-mulgrave-street-dun-laoghaire-dun-laoghaire-co-dublin/6144589,1,1,0,0,0
1480.0,1,0.0,Apartment,"Templeogue Village, Templeogue, Dublin 6W",https://www.daft.ie/share/templeogue-village-templeogue-dublin-6w/6141765,1,0,1,0,0
890.0,1,0.0,Apartment,"Queens Park, Monkstown, Co. Dublin",https://www.daft.ie/share/queens-park-monkstown-co-dublin/6139204,1,0,1,0,0
1250.0,1,0.0,Apartment,"Clay Farm Drive, Dublin 18, Leopardstown, Dublin 18",https://www.daft.ie/share/apartment-9-barn-hill-clay-farm-drive-dublin-18-leopardstown-dublin-18/6096974,1,0,1,0,0
1100.0,1,0.0,House,"Russell House, Russell Avenue, Dublin 3, Drumcondra, Dublin 3",https://www.daft.ie/share/russell-house-russell-avenue-dublin-3-drumcondra-dublin-3/6135557,1,0,1,0,0
1100.0,1,0.0,House,"Casimir Road, Harold's Cross, Dublin 6",https://www.daft.ie/share/casimir-road-harolds-cross-dublin-6/6133277,1,0,1,0,0
1045.0,1,0.0,Apartment,"Ardee Street, The Liberties, Dublin 8, The Coombe, Dublin 8",https://www.daft.ie/share/ardee-street-the-liberties-dublin-8-the-coombe-dublin-8/6135352,1,0,1,0,0
850.0,1,0.0,House,"Hansfield, Ongar (Near to railway station), Clonsilla, Dublin 15",https://www.daft.ie/share/hansfield-ongar-near-to-railway-station-clonsilla-dublin-15/6140046,1,0,1,0,0
610.0,1,0.0,House,"Dublin 13, Balgriffin, Dublin 13",https://www.daft.ie/share/dublin-13-balgriffin-dublin-13/6134812,1,0,1,0,0
900.0,1,0.0,Apartment,"25 Lower Leeson Street, Dublin 2",https://www.daft.ie/share/25-lower-leeson-street-dublin-2/6126337,1,0,0,0,1
750.0,1,0.0,House,"Seven Mills,Dublin 22, Clondalkin, Dublin 22",https://www.daft.ie/share/seven-mills-dublin-22-clondalkin-dublin-22/6128969,1,1,0,0,0
770.0,1,0.0,House,",Rathfarnham,Dublin 16, Ballyboden, Dublin 16",https://www.daft.ie/share/-rathfarnham-dublin-16-ballyboden-dublin-16/6127482,1,0,1,0,0
750.0,1,0.0,House,"Dublin, Ballyfermot, Dublin 10",https://www.daft.ie/share/285-ballyfermot-road-ballyfermot-dublin-10/6122136,1,1,0,0,0
800.0,1,0.0,House,"Thomas Moore Road, Walkinstown, Crumlin, Dublin 12",https://www.daft.ie/share/thomas-moore-road-walkinstown-crumlin-dublin-12/6141611,1,0,1,0,0
850.0,1,0.0,House,"20 Annfield Court, Dublin 15, Carpenterstown, Dublin 15",https://www.daft.ie/share/20-annfield-court-dublin-15-carpenterstown-dublin-15/6132391,1,1,0,0,0
560.0,1,0.0,House,"33 Rockford Manor, Stradbrook Rd, Blackrock, Blackrock, Co. Dublin",https://www.daft.ie/share/33-rockford-manor-stradbrook-rd-blackrock-blackrock-co-dublin/6131366,1,1,0,0,0
850.0,1,0.0,Apartment,"Olcovar,Shankill Dublin 18, Rathmichael, Co. Dublin",https://www.daft.ie/share/olcovar-shankill-dublin-18-rathmichael-co-dublin/6141374,1,0,1,0,0
900.0,1,0.0,House,"1 Park Lodge, Castleknock, Dublin 15, Castleknock, Dublin 15",https://www.daft.ie/share/1-park-lodge-castleknock-dublin-15-castleknock-dublin-15/6141419,1,0,1,0,0
850.0,1,0.0,Apartment,"Hampton Wood Crescent,Hampton Wood,Dublin 11, Poppintree, Dublin 11",https://www.daft.ie/share/-hampton-wood-crescent-hampton-wood-dublin-11-poppintree-dublin-11/6141565,1,0,1,0,0
1000.0,1,0.0,House,"Lennox Place, Dublin 8, Portobello, Dublin 8",https://www.daft.ie/share/lennox-place-dublin-8-portobello-dublin-8/6141593,1,0,1,0,0
850.0,1,0.0,House,"Wilkinsons Brook, Hollystown, Dublin 15, Hollystown, Dublin 15",https://www.daft.ie/share/wilkinsons-brook-hollystown-dublin-15-hollystown-dublin-15/6126749,1,0,1,0,0
1000.0,1,0.0,Apartment,"Dublin 16, Kilmacud, Co. Dublin",https://www.daft.ie/share/dublin-16-kilmacud-co-dublin/6112191,1,0,1,0,0
975.0,1,0.0,Apartment,"Fernleigh Crescent,Dublin 15, Carpenterstown, Dublin 15",https://www.daft.ie/share/fernleigh-crescent-dublin-15-carpenterstown-dublin-15/6122905,1,0,1,0,0
875.0,1,0.0,House,"84 Abbey Drive, Dublin 7, Ashington, Dublin 7",https://www.daft.ie/share/84-abbey-drive-dublin-7-ashington-dublin-7/6137124,1,0,1,0,0
1000.0,1,0.0,Apartment,"The Timber Mill,Kilmore Road,Dublin 5, Artane, Dublin 5",https://www.daft.ie/share/the-timber-mill-kilmore-road-dublin-5-artane-dublin-5/6133338,1,1,0,0,0
950.0,1,0.0,House,"Clanbrassil Street Lower, Dublin 8, Portobello, Dublin 8",https://www.daft.ie/share/-clanbrassil-street-lower-dublin-8-portobello-dublin-8/6139938,1,0,1,0,0
900.0,1,0.0,House,"178 Sundrive Road, Dublin 12, Crumlin, Dublin 12",https://www.daft.ie/share/178-sundrive-road-dublin-12-crumlin-dublin-12/6131414,1,0,1,0,0
900.0,1,0.0,Apartment,"Old Blessington Road,Dublin 24, Tallaght, Dublin 24",https://www.daft.ie/share/westend-gate-old-blessington-road-dublin-24-tallaght-dublin-24/6146288,1,0,1,0,0
900.0,1,0.0,House,"blackhorse avenue, Cabra, Dublin 7",https://www.daft.ie/share/blackhorse-avenue-cabra-dublin-7/6040164,1,0,1,0,0
600.0,1,0.0,House,"Cabinteely Park, Dublin 18, Cabinteely, Dublin 18",https://www.daft.ie/share/cabinteely-park-dublin-18-cabinteely-dublin-18/6071395,1,0,1,0,0
1150.0,1,0.0,Apartment,"Cows Lane, Dublin 8, Temple Bar, Dublin 8",https://www.daft.ie/share/cows-lane-dublin-8-temple-bar-dublin-8/6136556,1,0,1,0,0
665.0,1,0.0,House,"Stonepark Abbey, Rathfarnham, Dublin 14, Dublin 14",https://www.daft.ie/share/stonepark-abbey-rathfarnham-dublin-14-dublin-14/6150199,1,0,1,0,0
1280.0,1,0.0,Apartment,"Pembroke Square, Grand Canal Street Upper,Dublin 4, Grand Canal Dock, Dublin 4",https://www.daft.ie/share/pembroke-square-grand-canal-street-upper-dublin-4-grand-canal-dock-dublin-4/6146114,1,0,1,0,0
1000.0,1,0.0,Apartment,"Apartment 44, South Gate Apartments, Cork Street, The Coombe, Dublin 8",https://www.daft.ie/share/apartment-44-south-gate-apartments-cork-street-the-coombe-dublin-8/6145150,1,0,1,0,0
900.0,1,0.0,House,"Mount Symon Avenue,Clonsilla,Dublin 15, Clonsilla, Dublin 15",https://www.daft.ie/share/mount-symon-avenue-clonsilla-dublin-15-clonsilla-dublin-15/6148016,1,0,1,0,0
750.0,1,0.0,Apartment,"Woodbrook Court, Castleknock, Dublin 15",https://www.daft.ie/share/woodbrook-court-castleknock-dublin-15/6146788,1,0,1,0,0
650.0,1,0.0,House,"10 Bellgree Heights, Dublin 15, Tyrrelstown, Dublin 15",https://www.daft.ie/share/10-bellgree-heights-dublin-15-tyrrelstown-dublin-15/6049034,1,1,0,0,0
1390.0,1,0.0,Apartment,"Apartment 1, 28 Booterstown Avenue,Booterstown,Co. Dublin, Booterstown, Co. Dublin",https://www.daft.ie/share/apartment-1-28-booterstown-avenue-booterstown-co-dublin-booterstown-co-dublin/6045667,1,0,1,0,0
650.0,1,0.0,House,"Stoneybatter, Dublin 7 , Stoneybatter, Dublin 7",https://www.daft.ie/share/stoneybatter-dublin-7-stoneybatter-dublin-7/6147017,1,1,0,0,0
1400.0,1,0.0,Apartment,"Longboat Quay Management Clg, 436 Longboat Quay No, Hanover Quay, Dublin 2",https://www.daft.ie/share/longboat-quay-management-clg-436-longboat-quay-no-hanover-quay-dublin-2/6146138,1,0,1,0,0
1273.0,1,0.0,Apartment,"Building 7 Vantage West, Central Park, Leopardstown, Dublin 18",https://www.daft.ie/share/building-7-vantage-west-central-park-leopardstown-dublin-18/6091854,1,0,1,0,0
800.0,1,0.0,Apartment,"Stonebridge Wood, Shankill, Loughlinstown, Co. Dublin",https://www.daft.ie/share/stonebridge-wood-dublin-18-loughlinstown-co-dublin/6025835,1,1,0,0,0
875.0,1,0.0,House,"Tallaght ,Dublin 24, Tallaght, Dublin 24",https://www.daft.ie/share/tallaght-dublin-24-tallaght-dublin-24/6044030,1,0,1,0,0
700.0,1,0.0,House,"Tallaght,Dublin 24, Tallaght, Dublin 24",https://www.daft.ie/share/brookmount-dublin-24-tallaght-dublin-24/6060063,1,1,0,0,0
1250.0,1,0.0,House,"12a Cremore Villas, Dublin 11, Glasnevin, Dublin 11",https://www.daft.ie/share/12a-cremore-villas-dublin-11-drumcondra-dublin-3/6142142,1,1,0,0,0
1100.0,1,0.0,Apartment,"Wintergarden, Erne Street, Grand Canal Dock, Dublin 2",https://www.daft.ie/share/wintergarden-erne-street-grand-canal-dock-dublin-2/6134046,1,0,1,0,0
770.0,1,0.0,House,"Dublin 15, Tyrrelstown, Dublin 15",https://www.daft.ie/share/dublin-15-tyrrelstown-dublin-15/6041156,1,0,1,0,0
900.0,1,0.0,House,"Saint Aidan'S Park Road,Dublin 3, Marino, Dublin 3",https://www.daft.ie/share/saint-aidans-park-road-dublin-3-marino-dublin-3/6043977,1,1,0,0,0
1040.0,1,0.0,House,"Dublin 8, Kilmainham, Dublin 8",https://www.daft.ie/share/dublin-8-kilmainham-dublin-8/6101911,1,0,1,0,0
1100.0,1,0.0,Apartment,"Islandbridge, Dublin 8 , Kilmainham, Dublin 8",https://www.daft.ie/share/islandbridge-dublin-8-kilmainham-dublin-8/6131470,1,0,1,0,0
850.0,1,0.0,House,"Leopardstown The Gallops, Dublin 18, Leopardstown, Dublin 18",https://www.daft.ie/share/leopardstown-leopardstown-dublin-18/6104539,1,1,0,0,0
877.0,1,0.0,Apartment,"Apartment 1, Dunville Avenue,Dublin 6, Ranelagh, Dublin 6",https://www.daft.ie/share/apartment-1-dunville-avenue-dublin-6-ranelagh-dublin-6/6150187,1,0,1,0,0
1050.0,1,0.0,Apartment,"The George,Charlotte Quay Dock,Ringsend Road,Dublin 4, Grand Canal Dock, Dublin 4",https://www.daft.ie/share/the-george-charlotte-quay-dock-ringsend-road-dublin-4-grand-canal-dock-dublin-4/6138548,1,0,1,0,0
800.0,1,0.0,House,"Bunting road, Crumlin, Dublin 12",https://www.daft.ie/share/bunting-road-crumlin-dublin-12/6130500,1,0,1,0,0
1425.0,1,0.0,House,"Lucan, Lucan, Co. Dublin",https://www.daft.ie/share/lucan-lucan-co-dublin/6030496,1,0,1,0,0
850.0,1,0.0,House,"81 Ferguson Road, Dublin 9, Drumcondra, Dublin 9",https://www.daft.ie/share/81-ferguson-road-dublin-9-drumcondra-dublin-9/6091946,1,0,1,0,0
935.0,1,0.0,House,"Belfry Square, Citywest, Co. Dublin",https://www.daft.ie/share/belfry-square-citywest-co-dublin/6064744,1,1,0,0,0
750.0,1,0.0,House,"The Dale Belgard Heights , Tallaght, Dublin 24",https://www.daft.ie/share/the-dale-belgard-heights-tallaght-dublin-24/6096664,1,0,1,0,0
800.0,1,0.0,House,"Kilcross  Dublin 18, Sandyford, Dublin 18",https://www.daft.ie/share/kilcross-dublin-18-sandyford-dublin-18/6068595,1,0,1,0,0
680.0,1,0.0,House,"Glenhill Road, Dublin 11, Finglas, Dublin 11",https://www.daft.ie/share/glenhill-road-dublin-11-finglas-dublin-11/6134827,1,1,0,0,0
764.0,1,0.0,House,"Mount Saint Annes, Milltown, Milltown, Dublin 6",https://www.daft.ie/share/mount-saint-annes-milltown-milltown-dublin-6/6112245,1,0,1,0,0
850.0,1,0.0,House,"Clay Farm, Kilgobbin,Leopardstown ,Dublin 18, Leopardstown, Dublin 18",https://www.daft.ie/share/clay-farm-kilgobbin-leopardstown-dublin-18-leopardstown-dublin-18/6125809,1,0,1,0,0
943.0,1,0.0,Apartment,"Bracken Hill, Blackglen Road, Dublin 18, Ballinteer, Dublin 16",https://www.daft.ie/share/bracken-hill-blackglen-road-dublin-18-ballinteer-dublin-16/6148583,1,0,1,0,0
725.0,1,0.0,House,"7 Alderwood Avenue, Tallaght, Dublin 24",https://www.daft.ie/share/7-alderwood-avenue-tallaght-dublin-24/6145353,1,0,1,0,0
1157.0,1,0.0,Apartment,"Merrion Court Apartments Complex, Ailesbury Road, Dublin 4, Sandymount, Dublin 4",https://www.daft.ie/share/merrion-court-apartments-complex-ailesbury-road-dublin-4-sandymount-dublin-4/6129110,1,0,1,0,0
750.0,1,0.0,House,"Clondalkin woodford Dublin 22, Clondalkin, Dublin 22",https://www.daft.ie/share/clondalkin-woodford-dublin-22-clondalkin-dublin-22/6133461,1,0,1,0,0
1500.0,1,0.0,House,"Sandyford Village, Sandyford, Dublin 18",https://www.daft.ie/share/sandyford-village-sandyford-dublin-18/6066024,1,0,1,0,0
1095.0,1,0.0,House,"20 Avenue Road, Portobello, Dublin 8",https://www.daft.ie/share/20-avenue-road-portobello-dublin-8/6036612,1,0,1,0,0
1100.0,1,0.0,House,"Churchlands, Sandyford village, Dublin 18., Sandyford, Dublin 18",https://www.daft.ie/share/-churchlands-sandyford-village-dublin-18-sandyford-dublin-18/6148992,1,0,1,0,0
750.0,1,0.0,Apartment,"*Double* Lanesborough Crescent, Finglas, Dublin 11",https://www.daft.ie/share/-double-lanesborough-crescent-finglas-dublin-11/6148078,1,0,1,0,0
800.0,1,0.0,House,"Sandymount Avenue, Sandymount, Dublin 4",https://www.daft.ie/share/sandymount-avenue-sandymount-dublin-4/6149865,1,0,1,0,0
600.0,1,0.0,House,"Bayside,Sutton,Co. Dublin, Bayside, Dublin 13",https://www.daft.ie/share/-bayside-sutton-co-dublin-bayside-dublin-13/6110682,1,0,0,1,0
785.0,1,0.0,House,"Templeroan Avenue, Knocklyon, Dublin 16",https://www.daft.ie/share/templeroan-avenue-knocklyon-dublin-16/6147514,1,0,1,0,0
840.0,1,0.0,House,"Dublin 10, Ballyfermot, Dublin 10",https://www.daft.ie/share/dublin-10-ballyfermot-dublin-10/6108440,1,0,1,0,0
1050.0,1,0.0,House,"Holywell, Kilmacud Road Upper, Dublin 14, Kilmacud, Co. Dublin",https://www.daft.ie/share/holywell-kilmacud-road-upper-dublin-14-kilmacud-co-dublin/6149122,1,0,1,0,0
800.0,1,0.0,House,"8 Whitestown Green. D15 YXAO, Huntstown, Dublin 15",https://www.daft.ie/share/8-whitestown-green-d15-yxao-huntstown-dublin-15/6149215,1,0,1,0,0
640.0,1,0.0,House,"96 clancy road, Finglas, Dublin 11",https://www.daft.ie/share/96-clancy-road-finglas-dublin-11/6068534,1,1,0,0,0
750.0,1,0.0,House,"Saint Brigid's Road Upper, Drumcondra, Dublin 9",https://www.daft.ie/share/saint-brigids-road-upper-drumcondra-dublin-9/5929465,1,0,1,0,0
950.0,1,0.0,House,"Claremont Crescent, Glasnevin, Dublin 11",https://www.daft.ie/share/claremont-crescent-glasnevin-dublin-11/6064079,1,0,1,0,0
850.0,1,0.0,House,"Navan Road / Cabra (beside Phoenix Park), Dublin 7, Navan Road (D7), Dublin 7",https://www.daft.ie/share/navan-road-cabra-beside-phoenix-park-dublin-7-navan-road-d7-co-dublin/6101921,1,1,0,0,0
800.0,1,0.0,House,"Pace Avenue, Dublin 15, Clonee, Dublin 15",https://www.daft.ie/share/211-pace-avenue-dublin-15-clonee-dublin-15/6148797,1,0,1,0,0
920.0,1,0.0,House,"Leix Road Cabra Dublin 7, Dublin 7",https://www.daft.ie/share/-leix-road-cabra-dublin-7-dublin-7/6144672,1,0,1,0,0
700.0,1,0.0,House,"2b Tonlegee Road, Dublin 5, Artane, Dublin 5",https://www.daft.ie/share/2b-tonlegee-road-dublin-5-artane-dublin-5/6148316,1,0,0,0,1
550.0,1,0.0,House,"Haverty Road, Marino, Dublin 3",https://www.daft.ie/share/haverty-road-marino-dublin-3/6148558,1,0,1,0,0
1000.0,1,0.0,House,"1 Wellpark Avenue, Dublin 9, Drumcondra, Dublin 9",https://www.daft.ie/share/1-wellpark-avenue-dublin-9-drumcondra-dublin-9/6129334,1,0,1,0,0
600.0,1,0.0,House,"Howth Road, Clontarf , Dublin 3",https://www.daft.ie/share/howth-road-clontarf-dublin-3/6145465,1,0,1,0,0
850.0,1,0.0,House,"Reuben Avenue, Dublin 8, Dolphin's Barn, Dublin 8",https://www.daft.ie/share/reuben-avenue-dublin-8-dolphins-barn-dublin-8/6109731,1,0,1,0,0
880.0,1,0.0,House,"Bayside Boulevard North, Bayside, Dublin 13",https://www.daft.ie/share/bayside-boulevard-north-bayside-dublin-13/6028493,1,0,1,0,0
1150.0,1,0.0,House,"Dublin 18, Leopardstown, Dublin 18",https://www.daft.ie/share/dublin-18-leopardstown-dublin-18/6062492,1,1,0,0,0
1400.0,1,0.0,House,"Dublin 18, Leopardstown, Dublin 18",https://www.daft.ie/share/dublin-18-leopardstown-dublin-18/6062468,1,1,0,0,0
290.0,1,0.0,Apartment,"blessington street , Dublin 1",https://www.daft.ie/share/blessington-street-dublin-1/6110343,1,0,0,0,1
870.0,1,0.0,House,"46 Fingal Street, Dublin 8, South Circular Road, Dublin 8",https://www.daft.ie/share/46-fingal-street-dublin-8-south-circular-road-dublin-8/6148973,1,0,1,0,0
1200.0,1,0.0,Apartment,"Clondalkin  , New Grange Hall, Hawthorn Avenue, K, Dublin 1",https://www.daft.ie/share/apartment-22-new-grange-hall-hawthorn-avenue-k-dublin-1/6135021,1,0,1,0,0
845.0,1,0.0,House,"Belarmine, Stepaside, Dublin 18",https://www.daft.ie/share/belarmine-stepaside-dublin-18/6116902,1,1,0,0,0
500.0,1,0.0,House,"Ballyfermot Crescent,Dublin 10, Inchicore, Dublin 8",https://www.daft.ie/share/ballyfermot-crescent-dublin-10-inchicore-dublin-8/6149174,1,0,0,0,1
1381.0,1,0.0,Apartment,"Griffith Wood, Whitehall, Dublin 9",https://www.daft.ie/share/griffith-wood-whitehall-dublin-9/6149449,1,0,1,0,0
1000.0,1,0.0,Apartment,"Fontenoy Street, Dublin 7, Phibsborough, Dublin 7",https://www.daft.ie/share/fontenoy-street-dublin-7-phibsborough-dublin-7/6046445,1,0,1,0,0
940.0,1,0.0,House,"13 Donnybrook Manor, Dublin 4, Donnybrook, Dublin 4",https://www.daft.ie/share/13-donnybrook-manor-dublin-4-donnybrook-dublin-4/6149357,1,0,1,0,0
850.0,1,0.0,House,"Brookhaven Grove,Dublin 15, Blanchardstown, Dublin 15",https://www.daft.ie/share/brookhaven-grove-dublin-15-blanchardstown-dublin-15/6149427,1,0,1,0,0
1150.0,1,0.0,Apartment,"102 Cornmill, Distillery Road, Dublin 3, Drumcondra, Dublin 3",https://www.daft.ie/share/102-cornmill-distillery-road-dublin-3-drumcondra-dublin-3/6149524,1,0,1,0,0
1200.0,1,0.0,Apartment,"Apt 1, Fortwilliam, Mount Merrion Avenue, Blackroc, Blackrock, Co. Dublin",https://www.daft.ie/share/apt-1-fortwilliam-mount-merrion-avenue-blackroc-blackrock-co-dublin/6149522,1,0,1,0,0
640.0,1,0.0,House,"Grange View, Clondalkin, Dublin 22",https://www.daft.ie/share/grange-view-clondalkin-dublin-22/6149525,1,0,1,0,0
1000.0,1,0.0,House,"Clonsilla,Dublin 15, Clonsilla, Dublin 15",https://www.daft.ie/share/clonsilla-dublin-15-clonsilla-dublin-15/6149627,1,0,1,0,0
780.0,1,0.0,House,"8 Rockville Park, Blackrock, Co. Dublin",https://www.daft.ie/share/8-rockville-park-blackrock-co-dublin/6056126,1,1,0,0,0
900.0,1,0.0,House,"Longdale Terrace,Dublin 9, Ballymun, Dublin 9",https://www.daft.ie/share/longdale-terrace-dublin-9-ballymun-dublin-9/6065617,1,0,1,0,0
460.0,1,0.0,House,"Ashton , Knocklyon, Dublin 16",https://www.daft.ie/share/ashton-knocklyon-dublin-16/6142632,1,1,0,0,0
995.0,1,0.0,House,"Herbert Street, Ballsbridge, Dublin 4",https://www.daft.ie/share/herbert-street-ballsbridge-dublin-4/5315172,1,0,1,0,0
720.0,1,0.0,House,"Glendoher Park,Rathfarnham,Dublin 16, Willbrook, Dublin 16",https://www.daft.ie/share/-glendoher-park-rathfarnham-dublin-16-willbrook-dublin-16/6049380,1,0,1,0,0
600.0,1,0.0,House,"O'Carolan Road,Dublin 8, South Circular Road, Dublin 8",https://www.daft.ie/share/ocarolan-road-dublin-8-south-circular-road-dublin-8/6135651,1,1,0,0,0
700.0,1,0.0,House,"Westbourne Green, Dublin 22, Grange Castle, Co. Dublin",https://www.daft.ie/share/westbourne-green-dublin-22-grange-castle-co-dublin/6106658,1,1,0,0,0
1000.0,1,0.0,House,"Glenbourne, Leopardstown Valley, Dublin 18, Leopardstown, Dublin 18",https://www.daft.ie/share/glenbourne-leopardstown-valley-dublin-18-leopardstown-dublin-18/6149543,1,0,1,0,0
1500.0,1,0.0,House,"Cathal Brugha Street, Dublin 1",https://www.daft.ie/share/cathal-brugha-street-dublin-1/6028665,1,1,0,0,0
600.0,1,0.0,House,"Hansfield Ongar , Clonsilla, Dublin 15",https://www.daft.ie/share/hansfield-ongar-clonsilla-dublin-15/6124887,1,1,0,0,0
860.0,1,0.0,House,"14 Tower Avenue, Dublin 6, Rathgar, Dublin 6",https://www.daft.ie/share/14-tower-avenue-dublin-6-rathgar-dublin-6/6131008,1,1,0,0,0
525.0,1,0.0,Apartment,"Mckee Road, Dublin 11, Finglas, Dublin 11",https://www.daft.ie/share/mckee-road-dublin-11-finglas-dublin-11/6107587,1,0,0,1,0
520.0,1,0.0,House,"Grange Road, Rathfarnham,Dublin 16, Rathfarnham, Dublin 16",https://www.daft.ie/share/grange-road-rathfarnham-dublin-16-rathfarnham-dublin-16/6146290,1,1,0,0,0
1090.0,1,0.0,House,"Pearse Street, Grand Canal Dock, Dublin 2",https://www.daft.ie/share/pearse-street-grand-canal-dock-dublin-2/6138696,1,0,1,0,0
1400.0,1,0.0,Apartment,"Apartment 35, Block F The Windmill, Windmill Lane, Grand Canal Dock, Dublin 2",https://www.daft.ie/share/apartment-35-block-f-the-windmill-windmill-lane-grand-canal-dock-dublin-2/6100026,1,0,1,0,0
650.0,1,0.0,House,"Roselawn Road, Castleknock, Dublin 15, Clonsilla, Dublin 15",https://www.daft.ie/share/179-roselawn-road-dublin-15-clonsilla-dublin-15/6134843,1,0,1,0,0
720.0,1,0.0,House,"Booterstown Avenue, Booterstown, Co. Dublin",https://www.daft.ie/share/booterstown-avenue-booterstown-co-dublin/6120597,1,0,1,0,0
1100.0,1,0.0,House,"Kickham road, Inchicore, Dublin 8",https://www.daft.ie/share/91-kickham-road-dublin-8-inchicore-dublin-8/6104287,1,0,1,0,0
800.0,1,0.0,Apartment,"The Liffey Trust Centre,117-126 Sheriff Street Upper,Dublin 1, IFSC, Dublin 1",https://www.daft.ie/share/the-liffey-trust-centre-117-126-sheriff-street-upper-dublin-1-ifsc-dublin-1/6146344,1,0,1,0,0
1200.0,1,0.0,House,"Kilbarron Road,Dublin 5, Kilmore, Dublin 5",https://www.daft.ie/share/kilbarron-road-dublin-5-kilmore-dublin-5/6148854,1,0,1,0,0
875.0,1,0.0,Apartment,"The Tramyard, Inchicore, Dublin 8, Inchicore, Dublin 8",https://www.daft.ie/share/the-tramyard-inchicore-dublin-8-inchicore-dublin-8/6109373,1,0,1,0,0
1150.0,1,0.0,House,"Fishermans Wharf, York Road, Ringsend, Dublin 4, Ringsend, Dublin 4",https://www.daft.ie/share/fishermans-wharf-york-road-ringsend-dublin-4-ringsend-dublin-4/6132178,1,0,1,0,0
500.0,1,0.0,House,"Clonsilla, Dublin 15, Clonsilla, Dublin 15",https://www.daft.ie/share/clonsilla-dublin-15-clonsilla-dublin-15/6126136,1,1,0,0,0
800.0,1,0.0,House,"Belmont , Stepaside, Dublin 18",https://www.daft.ie/share/-monday-to-thursday-rental-belmont-stepaside-dublin-18/6103797,1,0,1,0,0
