price,room_type,prop_type,address,link
995,double,House,"Herbert Street, Ballsbridge, Dublin 4",https://www.daft.ie/share/herbert-street-ballsbridge-dublin-4/5315172
720,double,House,"Glendoher Park,Rathfarnham,Dublin 16, Willbrook, Dublin 16",https://www.daft.ie/share/-glendoher-park-rathfarnham-dublin-16-willbrook-dublin-16/6049380
600,single,House,"O'Carolan Road,Dublin 8, South Circular Road, Dublin 8",https://www.daft.ie/share/ocarolan-road-dublin-8-south-circular-road-dublin-8/6135651
700,single,House,"Westbourne Green, Dublin 22, Grange Castle, Co. Dublin",https://www.daft.ie/share/westbourne-green-dublin-22-grange-castle-co-dublin/6106658
1000,double,House,"Glenbourne, Leopardstown Valley, Dublin 18, Leopardstown, Dublin 18",https://www.daft.ie/share/glenbourne-leopardstown-valley-dublin-18-leopardstown-dublin-18/6149543
1500,single,House,"Cathal Brugha Street, Dublin 1",https://www.daft.ie/share/cathal-brugha-street-dublin-1/6028665
600,single,House,"Hansfield Ongar , Clonsilla, Dublin 15",https://www.daft.ie/share/hansfield-ongar-clonsilla-dublin-15/6124887
860,single,House,"14 Tower Avenue, Dublin 6, Rathgar, Dublin 6",https://www.daft.ie/share/14-tower-avenue-dublin-6-rathgar-dublin-6/6131008
525,twin,Apartment,"Mckee Road, Dublin 11, Finglas, Dublin 11",https://www.daft.ie/share/mckee-road-dublin-11-finglas-dublin-11/6107587
520,single,House,"Grange Road, Rathfarnham,Dublin 16, Rathfarnham, Dublin 16",https://www.daft.ie/share/grange-road-rathfarnham-dublin-16-rathfarnham-dublin-16/6146290
1090,double,House,"Pearse Street, Grand Canal Dock, Dublin 2",https://www.daft.ie/share/pearse-street-grand-canal-dock-dublin-2/6138696
1400,double,Apartment,"Apartment 35, Block F The Windmill, Windmill Lane, Grand Canal Dock, Dublin 2",https://www.daft.ie/share/apartment-35-block-f-the-windmill-windmill-lane-grand-canal-dock-dublin-2/6100026
650,double,House,"Roselawn Road, Castleknock, Dublin 15, Clonsilla, Dublin 15",https://www.daft.ie/share/179-roselawn-road-dublin-15-clonsilla-dublin-15/6134843
720,double,House,"Booterstown Avenue, Booterstown, Co. Dublin",https://www.daft.ie/share/booterstown-avenue-booterstown-co-dublin/6120597
1100,double,House,"Kickham road, Inchicore, Dublin 8",https://www.daft.ie/share/91-kickham-road-dublin-8-inchicore-dublin-8/6104287
800,double,Apartment,"The Liffey Trust Centre,117-126 Sheriff Street Upper,Dublin 1, IFSC, Dublin 1",https://www.daft.ie/share/the-liffey-trust-centre-117-126-sheriff-street-upper-dublin-1-ifsc-dublin-1/6146344
1200,double,House,"Kilbarron Road,Dublin 5, Kilmore, Dublin 5",https://www.daft.ie/share/kilbarron-road-dublin-5-kilmore-dublin-5/6148854
875,double,Apartment,"The Tramyard, Inchicore, Dublin 8, Inchicore, Dublin 8",https://www.daft.ie/share/the-tramyard-inchicore-dublin-8-inchicore-dublin-8/6109373
1150,double,House,"Fishermans Wharf, York Road, Ringsend, Dublin 4, Ringsend, Dublin 4",https://www.daft.ie/share/fishermans-wharf-york-road-ringsend-dublin-4-ringsend-dublin-4/6132178
500,single,House,"Clonsilla, Dublin 15, Clonsilla, Dublin 15",https://www.daft.ie/share/clonsilla-dublin-15-clonsilla-dublin-15/6126136
800,double,House,"Belmont , Stepaside, Dublin 18",https://www.daft.ie/share/-monday-to-thursday-rental-belmont-stepaside-dublin-18/6103797
1400,double,House,"Belltree Avenue, Clongriffin, Dublin 13",https://www.daft.ie/share/belltree-avenue-clongriffin-dublin-13/6142028
850,double,Apartment,"Mespil Estate, Sussex Road, Dublin 4, Ballsbridge, Dublin 4",https://www.daft.ie/share/mespil-estate-sussex-road-dublin-4-ballsbridge-dublin-4/6143564
990,single,House,"Killarney Street, Dublin 1",https://www.daft.ie/share/killarney-street-dublin-1/6108517
900,single,House,"near Castle Avenue, Clontarf, Dublin 3",https://www.daft.ie/share/near-castle-avenue-clontarf-dublin-3/6050547
1250,double,,"Wyckham Point,Wyckham Way,Dundrum,Dublin 16, Ballinteer, Co. Dublin",https://www.daft.ie/share/wyckham-point-wyckham-way-dundrum-dublin-16-ballinteer-dublin-16/6148516
800,single,House,"Holywell Road, Dublin 13, Donaghmede, Dublin 13",https://www.daft.ie/share/1-holywell-road-dublin-13-donaghmede-dublin-13/6097582
795,double,House,"H, Dundrum, Dublin 14",https://www.daft.ie/share/h-dundrum-dublin-14/6117710
600,double,House,"Killester ,Dublin 5, Killester, Dublin 5",https://www.daft.ie/share/killester-dublin-5-killester-dublin-5/6139879
1000,single,House,"Huntstown Ave, Clonsilla, Dublin 15",https://www.daft.ie/share/huntstown-ave-clonsilla-dublin-15/6105237
800,double,House,"Cois Na Habhann, Old Bawn, Tallaght, Dublin 24",https://www.daft.ie/share/cois-na-habhann-old-bawn-tallaght-dublin-24/6092017
1150,double,House,"The Gallops, Dublin 18, Leopardstown, Dublin 18",https://www.daft.ie/share/-the-gallops-dublin-18-leopardstown-dublin-18/6106741
900,double,House,"104 Naas Road, Bluebell, Dublin 12",https://www.daft.ie/share/104-naas-road-bluebell-dublin-12/6143685
1000,double,Apartment,"Dublin 18, Leopardstown, Dublin 18",https://www.daft.ie/share/dublin-18-leopardstown-dublin-18/6066665
1150,double,House,"145 Cromwellsfort Road, Walkinstown, Dublin 12",https://www.daft.ie/share/145-cromwellsfort-road-walkinstown-dublin-12/6147338
900,single,House,"145 Cromwellsfort Road, Walkinstown, Dublin 12",https://www.daft.ie/share/145-cromwellsfort-road-walkinstown-dublin-12/6147345
1000,double,Apartment,"Cremorne, Terenure, Dublin 6, Terenure, Dublin 6",https://www.daft.ie/share/cremorne-terenure-dublin-6-terenure-dublin-6/6120560
1150,double,House,"145 Cromwellsfort Road, Walkinstown, Dublin 12",https://www.daft.ie/share/145-cromwellsfort-road-walkinstown-dublin-12/6149082
735,single,House,"Rushbrook Road       D6W , Templeogue, Dublin 6W",https://www.daft.ie/share/rushbrook-road-d6w-templeogue-dublin-6w/6049280
1200,double,House,"Bellevue Copse, Booterstown, Co. Dublin",https://www.daft.ie/share/bellevue-copse-booterstown-co-dublin/6137931
900,single,House,"Monastery Gate Avenue, Clondalkin, Dublin 22",https://www.daft.ie/share/monastery-gate-avenue-dublin-22-clondalkin-dublin-22/6138231
540,single,House,"Sperrin Road, Dublin 12, Inchicore, Dublin 8",https://www.daft.ie/share/60-sperrin-road-dublin-12-inchicore-dublin-8/6147210
1100,double,House,"James Walk, Rialto, Dublin 8",https://www.daft.ie/share/james-walk-rialto-dublin-8/6123367
600,double,House,"Weston Road, Churchtown, Dublin 14",https://www.daft.ie/share/weston-road-churchtown-dublin-14/6129149
900,double,House,"No. 19 Raheen Park, Tallaght, Dublin 24, D24 W2R2., Tallaght, Dublin 24",https://www.daft.ie/share/no-19-raheen-park-tallaght-dublin-24-d24-w2r2-tallaght-dublin-24/6113441
850,double,House,"No.46 Commons Road, Clondalkin, Dublin 22",https://www.daft.ie/share/no-46-commons-road-clondalkin-dublin-22/6009451
600,single,House,"Upper Drumcondra Road/Griffith Avenue, Drumcondra, Dublin 9",https://www.daft.ie/share/upper-drumcondra-road-griffith-avenue-drumcondra-dublin-9/6104817
1100,single,Apartment,"131a Galtymore Road, Dublin 12, Drimnagh, Dublin 12",https://www.daft.ie/share/131a-galtymore-road-dublin-12-drimnagh-dublin-12/6096993
1095,double,House,"Fairview Strand, Fairview, Dublin 3",https://www.daft.ie/share/fairview-strand-fairview-dublin-3/6116366
1150,single,House,"Blacquiere Villas, Phibsborough, Dublin 7",https://www.daft.ie/share/blacquiere-villas-phibsborough-dublin-7/6133541
682,double,House,"Blessington Lane, Phibsborough, Dublin 7",https://www.daft.ie/share/blessington-lane-phibsborough-dublin-7/6134060
1150,single,House,"4 Blacquiere Villas, Phibsborough, Dublin 7",https://www.daft.ie/share/4-blacquiere-villas-phibsborough-dublin-7/6147435
1040,double,House,"Jamestown Road, Dublin 8",https://www.daft.ie/share/jamestown-road-dublin-8/6143948
1040,double,House,"Jamestown Road, Inchicore, Dublin 8",https://www.daft.ie/share/jamestown-road-inchicore-dublin-8/6148171
1110,double,House,"Summerhill Parade, North Circular Road, Dublin 1",https://www.daft.ie/share/summerhill-parade-north-circular-road-dublin-1/6148207
920,single,House,"Swords Road,Dublin 9, Whitehall, Dublin 9",https://www.daft.ie/share/-swords-road-dublin-9-whitehall-dublin-9/6127109
1200,double,Apartment,"365 Wyckham Point Dundrum, Dundrum, Dublin 14",https://www.daft.ie/share/365-wyckham-point-dundrum-dundrum-dublin-14/6001518
800,single,House,"Seafield, Booterstown, Blackrock, Co. Dublin",https://www.daft.ie/share/seafield-crescent-booterstown-blackrock-co-dublin/6143678
700,double,House,"Mount Garrett Crescent, Tyrrelstown, Dublin 15",https://www.daft.ie/share/mount-garrett-crescent-tyrrelstown-dublin-15/6142601
680,single,House,"Tymon Crescent, Tallaght, Dublin 24",https://www.daft.ie/share/tymon-crescent-tallaght-dublin-24/6123979
800,double,House,"Sycamore Drive, Kingswood, Dublin 24",https://www.daft.ie/share/sycamore-drive-kingswood-dublin-24/6096833
560,single,House,"Bancroft Road, Tallaght, Dublin 24",https://www.daft.ie/share/bancroft-road-tallaght-dublin-24/5935058
560,single,House,"Parkmore Drive, Terenure, Dublin 6",https://www.daft.ie/share/parkmore-drive-terenure-dublin-6/6133539
780,double,House,"Kilary Grove, Donaghmede, Dublin 13",https://www.daft.ie/share/kilary-grove-donaghmede-dublin-13/6143725
650,twin,House,"Hazelbrook, Tallaght, Dublin 24",https://www.daft.ie/share/hazelbrook-tallaght-dublin-24/6143995
540,twin,House,"Greenwood Close, Ayrfield, Dublin 13",https://www.daft.ie/share/greenwood-close-ayrfield-dublin-13/6060993
720,double,Apartment,"Cassian Court South, Royal Canal Park, Dublin 15",https://www.daft.ie/share/cassian-court-south-royal-canal-park-dublin-15/6117683
700,single,House,"Old Bawn Road, Tallaght, Dublin 24",https://www.daft.ie/share/old-bawn-road-tallaght-dublin-24/6135710
500,single,House,"Newbury Park, Clonshaugh, Dublin 17",https://www.daft.ie/share/newbury-park-clonshaugh-dublin-17/6030326
600,twin,House,"Crumlin Road, Crumlin, Dublin 12",https://www.daft.ie/share/crumlin-road-crumlin-dublin-12/6096837
700,single,House,"Glenlyon Grove, Knocklyon, Dublin 16",https://www.daft.ie/share/glenlyon-grove-knocklyon-dublin-16/6122090
800,single,House,"La Touche Drive, Bluebell, Dublin 12",https://www.daft.ie/share/la-touche-drive-bluebell-dublin-12/6128154
540,twin,House,"Greenwood Close, Ayrfield, Dublin 13",https://www.daft.ie/share/greenwood-close-ayrfield-dublin-13/5946291
680,double,House,"Dunawley Drive, Clondalkin, Dublin 22",https://www.daft.ie/share/dunawley-drive-clondalkin-dublin-22/6128157
800,double,House,"Lower Kimmage Road, Kimmage, Dublin 6W",https://www.daft.ie/share/lower-kimmage-road-kimmage-dublin-6w/6135210
920,double,House,"Bancroft Park, Tallaght, Dublin 24",https://www.daft.ie/share/bancroft-park-tallaght-dublin-24/5820998
600,single,House,"Oakcourt Grove, Palmerstown, Dublin 20",https://www.daft.ie/share/oakcourt-grove-palmerstown-dublin-20/6141225
700,double,House,"Gurteen Avenue, Ballyfermot, Dublin 10",https://www.daft.ie/share/gurteen-avenue-ballyfermot-dublin-10/6143541
520,single,House,"Grange Abbey Grove, Baldoyle, Dublin 13",https://www.daft.ie/share/grange-abbey-grove-baldoyle-dublin-13/6142520
795,double,House,"Cherrywood Grove, Clondalkin, Dublin 22",https://www.daft.ie/share/cherrywood-grove-clondalkin-dublin-22/6135215
1000,double,Apartment,"Burnell Court, Mayne River street, Malahide Rd, Northern Cross",https://www.daft.ie/share/burnell-court-mayne-river-street-malahide-rd/6141086
900,double,Apartment,"Dublin 8, Christchurch, Dublin 8",https://www.daft.ie/share/dublin-8-christchurch-dublin-8/6135966
900,double,Apartment,"Block A, Lymewood Mews, Northwood, Santry, Dublin 9",https://www.daft.ie/share/block-a-lymewood-mews-northwood-santry-dublin-9/6148645
750,double,House,"Sycamore View, Dublin  15. , Carpenterstown, Dublin 15",https://www.daft.ie/share/sycamore-view-dublin-15-carpenterstown-dublin-15/6094995
970,double,House,"Ranelagh Avenue, Ranelagh, Dublin 6, Ranelagh, Dublin 6",https://www.daft.ie/share/ranelagh-avenue-ranelagh-dublin-6-ranelagh-dublin-6/6148638
780,double,House,"Alpine Rise,Dublin 24, Tallaght, Dublin 24",https://www.daft.ie/share/alpine-rise-dublin-24-tallaght-dublin-24/6148631
650,single,House,"27 Ashleigh Green, d15k0yh, Castleknock, Dublin 15",https://www.daft.ie/share/27-ashleigh-green-d15k0yh-castleknock-dublin-15/6073628
1800,twin,House,"Vernon Avenue, Dublin 1",https://www.daft.ie/share/vernon-avenue-dublin-1/6110426
1800,double,House,"Vernon Avenue,Dublin 3, Dublin 3",https://www.daft.ie/share/vernon-avenue-dublin-3-dublin-3/6058122
750,single,House,"Kilakee Close, Walkinstown, Dublin 12",https://www.daft.ie/share/kilakee-close-walkinstown-dublin-12/6143015
850,double,Apartment,"Belfry hall, Dublin 24",https://www.daft.ie/share/belfry-hall-dublin-24/6105081
1000,double,House,"Broadford, Ballinteer, Dublin 16",https://www.daft.ie/share/broadford-dublin-16-ballinteer-dublin-16/6118649
625,single,House,"68 Balally Drive, Dundrum, Dublin 16",https://www.daft.ie/share/68-balally-drive-dundrum-dublin-16/6131115
588,double,House,"Meadow Park, Churchtown, Dublin 14",https://www.daft.ie/share/meadow-park-churchtown-dublin-14/6134138
1000,single,House,"Dublin 5, Artane, Dublin 5",https://www.daft.ie/share/dublin-5-artane-dublin-5/6118630
850,double,Apartment,"Apartment, Boyne Court, Harold'S Cross Road, Harold's Cross, Dublin 6W",https://www.daft.ie/share/apartment-boyne-court-harolds-cross-road-harolds-cross-dublin-6w/6139901
790,double,House,"Belvidere Avenue, Dublin 1",https://www.daft.ie/share/belvidere-avenue-dublin-1/6026796
640,single,House,"4 Errigal Gardens, Dublin 12, Drimnagh, Dublin 12",https://www.daft.ie/share/4-errigal-gardens-dublin-12-drimnagh-dublin-12/6148662
600,single,House,"Warrenstown Dublin 15, Mulhuddart, Dublin 15",https://www.daft.ie/share/warrenstown-dublin-15-mulhuddart-dublin-15/6148689
1150,double,House,"Kilcarbery Grange, Dublin 22, Baldonnell, Dublin 22",https://www.daft.ie/share/kilcarbery-grange-dublin-22-baldonnell-dublin-22/6139921
825,double,House,"The Park Beaumont Woods Beaumont, Beaumont, Dublin 9",https://www.daft.ie/share/the-park-beaumont-woods-beaumont-beaumont-dublin-9/6129338
750,double,House,"98 Grangebrook Avenue,  Rathfarnham, D16, Ballyboden, Dublin 16",https://www.daft.ie/share/98-grangebrook-avenue-rathfarnham-d16-ballyboden-dublin-16/6128572
800,single,House,"Belfry Grove, Citywest, Co. Dublin",https://www.daft.ie/share/belfry-grove-citywest-co-dublin/6071511
650,single,House,"13 Castlemoyne, Dublin 13, Clarehall, Dublin 13",https://www.daft.ie/share/13-parkside-clarehall-dublin-13/6077351
742,double,Apartment,"16 Red Arches Drive, The Coast, Dublin 13, Baldoyle, Dublin 13",https://www.daft.ie/share/16-red-arches-drive-the-coast-dublin-13-baldoyle-dublin-13/6123986
640,single,House,"Arches, 13 Westbourne Park, Dublin 22, Grange Castle, Co. Dublin",https://www.daft.ie/share/arches-13-westbourne-park-dublin-22-grange-castle-co-dublin/6138826
1250,single,House,"26 Castlecourt, Dublin 3, Clontarf, Dublin 3",https://www.daft.ie/share/26-castlecourt-dublin-3-clontarf-dublin-3/5965708
1250,single,House,"Ground Floor, 6 Vesey Place, Dun Laoghaire, Co. Dublin",https://www.daft.ie/share/ground-floor-6-vesey-place-dun-laoghaire-co-dublin/6116250
1200,double,Apartment,"Redcourt Oaks, Seafield Road East, Dublin 3, Clontarf, Dublin 3",https://www.daft.ie/share/redcourt-oaks-seafield-road-east-dublin-3-clontarf-dublin-3/6129020
900,single,House,"27 Shantalla Avenue, Santry, Dublin 9",https://www.daft.ie/share/27-shantalla-avenue-santry-dublin-9/3799240
800,double,Apartment,"13 parnell green mulhuddart dublin 15, Blanchardstown, Dublin 15",https://www.daft.ie/share/13-parnell-green-mulhuddart-dublin-15-blanchardstown-dublin-15/6076077
950,double,Apartment,"26 Stationcourt Park, Dublin 15, Coolmine, Dublin 15",https://www.daft.ie/share/26-stationcourt-park-dublin-15-coolmine-dublin-15/6148497
750,double,House,"Ballyroan Road, Dublin 16, Templeogue, Dublin 16",https://www.daft.ie/share/39-ballyroan-road-dublin-16-templeogue-dublin-16/6111670
900,single,Apartment,"TALLAGHT CROSS WEST DUBLIN 24 , Tallaght, Dublin 24",https://www.daft.ie/share/tallaght-cross-west-dublin-24-tallaght-dublin-24/6128216
850,single,Apartment,"West Gate, Bridge Street Up, Christchurch, Dublin 8",https://www.daft.ie/share/apartment-32-buckler-west-gate-bridge-street-up-christchurch-dublin-8/6147509
1200,double,House,"Saint Aidan'S Park Road,Dublin 3, Marino, Dublin 3",https://www.daft.ie/share/saint-aidans-park-road-dublin-3-marino-dublin-3/6146626
1000,single,House,"202 Pace Avenue, Dublin 15, Clonee, Dublin 15",https://www.daft.ie/share/202-pace-avenue-dublin-15-clonee-dublin-15/6148079
1200,double,House,"Merrion Road, Dublin 4, Ballsbridge, Dublin 4",https://www.daft.ie/share/merrion-road-dublin-4-ballsbridge-dublin-4/6148560
850,single,House,"Dorset str, Dublin 1",https://www.daft.ie/share/dorset-str-dublin-1/6041704
925,double,House,"221a Sperrin Road, Dublin 12, Drimnagh, Dublin 12",https://www.daft.ie/share/221a-sperrin-road-dublin-12-drimnagh-dublin-12/6147353
980,double,Apartment,"York Rd, Ringsend, Dublin 4",https://www.daft.ie/share/york-rd-ringsend-dublin-4/6133195
950,double,Apartment,"Parklands Court,Dublin 24, Firhouse, Dublin 24",https://www.daft.ie/share/parklands-court-dublin-24-firhouse-dublin-24/6148531
560,single,House,"Ashfield , Huntstown, Dublin 15",https://www.daft.ie/share/ashfield-huntstown-dublin-15/6114373
540,twin,House,"53a Grange Road Rathfarnham, Rathfarnham, Dublin 14",https://www.daft.ie/share/53a-grange-road-rathfarnham-rathfarnham-dublin-14/6045809
620,twin,House,"2 a Whitehall Park,Dublin 12, Terenure, Dublin 12",https://www.daft.ie/share/2-a-whitehall-park-dublin-12-terenure-dublin-12/6045814
1100,double,Apartment,"Spencer Dock, North Wall Quay, IFSC, Dublin 1",https://www.daft.ie/share/spencer-dock-north-wall-quay-ifsc-dublin-1/6094319
950,double,Apartment,"Apartment 54, Core E, Rosse Court Heights, Rosse C, Clondalkin, Dublin 22",https://www.daft.ie/share/apartment-54-core-e-rosse-court-heights-rosse-c-clondalkin-dublin-22/6138583
1600,single,House,"Kingswood, Dublin 24, Kilnamanagh, Dublin 24",https://www.daft.ie/share/kingswood-dublin-24-kilnamanagh-dublin-24/6009818
795,double,House,"Hunterswood, Ballycullen, Dublin 16",https://www.daft.ie/share/hunterswood-ballycullen-dublin-16/6148035
605,double,House,"Courtlands , Drumcondra, Dublin 3",https://www.daft.ie/share/courtlands-drumcondra-dublin-3/6139586
800,single,House,"27 Woodberry, Castleknock, Dublin 15, Carpenterstown, Dublin 15",https://www.daft.ie/share/27-woodberry-castleknock-dublin-15-carpenterstown-dublin-15/6134847
800,double,Apartment,"HARBOUR HILL, Smithfield, Dublin 1",https://www.daft.ie/share/harbour-hill-smithfield-dublin-1/6129223
1000,double,House,"Greystones City/Wicklow 20 min from Shankill/Dubli, Shankill, Dublin 18",https://www.daft.ie/share/greystones-city-wicklow-20-min-from-shankill-dubli-shankill-dublin-18/6098736
850,double,Apartment,"Apt Rosehaven,Carpernterstown rd, Castleknock, D15, Coolmine, Dublin 15",https://www.daft.ie/share/apt-rosehaven-carpernterstown-rd-castleknock-d15-coolmine-dublin-15/6051654
960,single,House,"Coppinger Close, Stillorgan Park, Blackrock, Co. Dublin",https://www.daft.ie/share/coppinger-close-stillorgan-park-blackrock-co-dublin/6144854
550,shared,House,"Iveragh Road, Dublin 9, Drumcondra, Dublin 9",https://www.daft.ie/share/iveragh-road-dublin-9-drumcondra-dublin-9/6035808
700,single,House,"Mckee Avenue, Dublin 11, Finglas, Dublin 11",https://www.daft.ie/share/-mckee-avenue-dublin-11-finglas-dublin-11/6108228
950,double,House,"Killester, Dublin 5, Killester, Dublin 5",https://www.daft.ie/share/killester-dublin-5-killester-dublin-5/6043175
950,single,House,"Caledon road, East Wall, Dublin 3, North Strand, Dublin 3",https://www.daft.ie/share/caledon-road-east-wall-dublin-3-north-strand-dublin-3/6148523
1000,double,House,"Collins Park, Beaumont, Dublin 9, Beaumont, Dublin 9",https://www.daft.ie/share/collins-park-beaumont-dublin-9-beaumont-dublin-9/6060596
600,single,House,"65 Stonebridge Court, Dublin 18, Loughlinstown, Co. Dublin",https://www.daft.ie/share/65-stonebridge-court-dublin-18-loughlinstown-co-dublin/6147524
600,double,Apartment,"Apartment 4, Block 9, New Priory, Dublin 13, Donaghmede, Dublin 13",https://www.daft.ie/share/apartment-4-block-9-new-priory-dublin-13-donaghmede-dublin-13/6125819
550,single,House,"Griffith Court,Dublin 3, Marino, Dublin 3",https://www.daft.ie/share/griffith-court-dublin-3-marino-dublin-3/6144615
580,twin,House,"Sandford Road, Ranelagh, Dublin 6",https://www.daft.ie/share/sandford-road-ranelagh-dublin-6/6131446
560,single,House,"Sandford Road, Ranelagh, Dublin 6",https://www.daft.ie/share/sandford-road-ranelagh-dublin-6/6131457
1000,double,House,"Broadford, Ballinteer, Dublin 16",https://www.daft.ie/share/broadford-ballinteer-dublin-16/6147878
1170,double,House,"3 Saint John'S Terrace, Mount Brown, Dublin 8, Kilmainham, Dublin 8",https://www.daft.ie/share/3-saint-johns-terrace-mount-brown-dublin-8-kilmainham-dublin-8/6146794
1050,single,Apartment,"Bellevue Avenue, Glenageary, Glenageary, Co. Dublin",https://www.daft.ie/share/bellevue-avenue-glenageary-glenageary-co-dublin/6148566
850,double,House,"Avondale court, Blackrock, Co. Dublin",https://www.daft.ie/share/avondale-court-blackrock-co-dublin/6116858
550,shared,House,"shanard road, Whitehall, Dublin 9",https://www.daft.ie/share/shanard-road-whitehall-dublin-9/6146645
859,double,Apartment,"The Dargan Building, HSQ, Dublin 8, Kilmainham, Dublin 8",https://www.daft.ie/share/the-dargan-building-hsq-dublin-8-kilmainham-dublin-8/6148592
650,double,House,"Glenaulin, Chapelizod, Dublin 20, Chapelizod, Dublin 20",https://www.daft.ie/share/glenaulin-chapelizod-dublin-20-chapelizod-dublin-20/6148598
1300,double,Apartment,"Flat 4, 28 Woodlands Road, Glenageary, Cabinteely, Dublin 18",https://www.daft.ie/share/flat-4-28-woodlands-road-glenageary-cabinteely-dublin-18/6095291
720,double,Apartment,"Scarriff House,Custom House Square,Mayor Street Lower,I.F.S.C.,Dublin 1, IFSC, Dublin 1",https://www.daft.ie/share/scarriff-house-custom-house-square-mayor-street-lower-i-f-s-c-dublin-1-ifsc-dublin-1/6092583
650,double,House,"4 The Green, Mulhuddart Wood, Dublin 15, Clonsilla, Dublin 15",https://www.daft.ie/share/4-the-green-mulhuddart-wood-dublin-15-clonsilla-dublin-15/6109716
1000,double,House,"Barry Road Finglas Dublin 11, Finglas, Dublin 11",https://www.daft.ie/share/barry-road-finglas-dublin-11-finglas-dublin-11/6049615
600,single,House,"Killiney,Co. Dublin, Ballybrack, Co. Dublin",https://www.daft.ie/share/killiney-co-dublin-ballybrack-co-dublin/6120780
1250,double,Apartment,"Railway Street, Dublin 1, Dublin 1",https://www.daft.ie/share/railway-street-dublin-1-dublin-1/6096705
800,double,House,"Glengarrif parade, Phibsborough, Dublin 7",https://www.daft.ie/share/glengarrif-parade-phibsborough-dublin-7/6129072
700,double,Apartment,"Rosehaven, Carpenterstown, Dublin 15",https://www.daft.ie/share/rosehaven-carpenterstown-dublin-15/6115329
900,double,Apartment,"Melville Cove, Dublin 11, Finglas, Dublin 11",https://www.daft.ie/share/melville-cove-dublin-11-finglas-dublin-11/6148176
1000,double,House,"63 Anner Road, Dublin 8, Inchicore, Dublin 8",https://www.daft.ie/share/63-anner-road-dublin-8-inchicore-dublin-8/6148182
570,double,House,"Wainsfort Manor Drive, Dublin 6W, Templeogue, Dublin 6W",https://www.daft.ie/share/wainsfort-manor-drive-dublin-6w-templeogue-dublin-6w/6148418
776,double,Apartment,"Southmede Apartments,Dundrum,Dublin 16, Ballinteer, Dublin 16",https://www.daft.ie/share/southmede-apartments-dundrum-dublin-16-ballinteer-dublin-16/6144704
780,single,House,"21 Saint Brigid's Road Lower, Dublin 9, Drumcondra, Dublin 9",https://www.daft.ie/share/21-saint-brigids-road-lower-dublin-9-drumcondra-dublin-9/6077015
1085,double,Apartment,"Charlotte Apartments, Honeypark, Dun Laoghaire, Co. Dublin, Dun Laoghaire, Co. Dublin",https://www.daft.ie/share/charlotte-apartments-honeypark-dun-laoghaire-co-dublin-dun-laoghaire-co-dublin/6041697
1150,single,Apartment,"Apartment 90 , Millrace Road, Phoenix Park Racecou, Navan Road (D7), Dublin 7",https://www.daft.ie/share/apartment-90-millrace-road-phoenix-park-racecou-navan-road-d7-dublin-7/6068397
1200,double,Apartment,"Apartment 37 , Gloucester Square, Railway Street, Dublin 1",https://www.daft.ie/share/apartment-37-gloucester-square-railway-street-dublin-1/6068334
520,double,House,"Villa Blanchard, Main Street, Dublin 15, Clonsilla, Dublin 15",https://www.daft.ie/share/villa-blanchard-main-street-dublin-15-clonsilla-dublin-15/6142646
1100,double,House,"Dromheath Avenue, Mulhuddart, Dublin 15, Mulhuddart, Dublin 15",https://www.daft.ie/share/dromheath-avenue-mulhuddart-dublin-15-mulhuddart-dublin-15/6142672
1300,double,Apartment,"Riverview,Church Road,Mulhuddart,Dublin 15, Damastown, Co. Dublin",https://www.daft.ie/share/riverview-church-road-mulhuddart-dublin-15-damastown-co-dublin/6142736
800,single,House,"Barn Close, Shanganagh Road, Shankill, Dublin 18",https://www.daft.ie/share/barn-close-shanganagh-road-shankill-dublin-18/6035184
640,double,Apartment,"Grace Park, Whitehall D9R722, Beaumont, Dublin 9",https://www.daft.ie/share/grace-park-whitehall-d9r722-beaumont-dublin-9/6035210
700,single,House,"Old, Crumlin, Dublin 12",https://www.daft.ie/share/old-crumlin-dublin-12/6035288
1100,double,House,"Cedarmount Road, Mount Merrion, Co. Dublin",https://www.daft.ie/share/cedarmount-road-mount-merrion-co-dublin/6147255
950,double,Apartment,"Seapark Apartments, Mount Prospect Avenue, Clontarf, Dublin 3",https://www.daft.ie/share/seapark-apartments-mount-prospect-avenue-clontarf-dublin-3/6031898
950,double,House,"42 Woodbine Close, Dublin 5, Raheny, Dublin 5",https://www.daft.ie/share/42-woodbine-close-dublin-5-raheny-dublin-5/6138611
725,double,House,"De Selby Lawns,Dublin 24, Ballinascorney, Dublin 16",https://www.daft.ie/share/de-selby-lawns-dublin-24-ballinascorney-dublin-16/6129911
850,double,House,"Nutgrove Avenue, Dublin 14, Churchtown, Dublin 14",https://www.daft.ie/share/nutgrove-avenue-dublin-14-churchtown-dublin-14/6137126
1150,double,House,"9 Whitebeam Avenue, Dublin 14, Milltown, Dublin 6",https://www.daft.ie/share/9-whitebeam-avenue-dublin-14-milltown-dublin-6/6128959
800,single,House,"9 Whitebeam Avenue, Dublin 14, Milltown, Dublin 6",https://www.daft.ie/share/whitebeam-avenue-milltown-dublin-6/6128964
800,double,House,"20 Belarmine Close, Belarmine, Dublin 18, Stepaside, Dublin 18",https://www.daft.ie/share/20-belarmine-close-belarmine-dublin-18-stepaside-dublin-18/6148112
800,double,Apartment,"Clifden Court Apartment, Smithfield, Dublin 1",https://www.daft.ie/share/clifden-court-apartment-smithfield-dublin-1/6146222
